코스 카테고리,코스 카테고리명,강북강남구분코드,강북강남구분,자치구,거리,소요시간,코스레벨,추천수,연계지하철,교통편,설명,PDF파일경로,코스명,작성시간,세부코스,포인트순번,포인트명칭,X 좌표,Y 좌표,포인트 설명
1000,생태문화길,2,강북,성북구,2.49km,1시간30분,1,0,4호선,"진입로 1 : 도보진입<br />  - 지하철 4호선 길음역 7번 출구 마을버스 성북08, 09탑승 후 대우APT211동앞에서 하차 길음초등학교 뒤쪽으로 이동    "," 길음초등학교 뒤편에서 시작되는 이 숲길은 서경대학교 뒤편을 지나면 성북생태체험관이 나온다. 생태체험관에서는 요일별로 다양한 생태프로그램을 운영하고 있으며 자연학습체험장이 함께 있다. 북한산 칼바위를 향한 북한산 자락길에 접어들면 울창한 잣나무 숲과 계류, 구릉지의 자연부락과 서울도심을 한눈에 감상할 수 있는 숲길이다.",http://gil.seoul.go.kr/view/course/2014/06/30/3016201325402880.zip,북한산자락 산책길,2013-09-27 10:07, 서경대뒷길~정릉풍림상가~서경대평생교육원,689,서경대뒷길,201222.8077,457320.4227, 서경대학교 뒷길로 북한산자락 나들길의 일부이다.
1000,생태문화길,2,강북,성북구,2.20km,1시간30분,1,0,"4호선,6호선","진입로 1 : 길음역 지하철 4호선 2번 출구 <br /> 진입로 2 : 통일교회 버스 정류장 마을 성북15, 21 <br /> 진입로 3 : 도보진입 <br /> 진입로 4 : 고려대아이스링크 버스 정류장 마을 성북20 <br /> 진입로 5 : 도보진입 <br />  진입로 6 : 고려대역 지하철 6호선 1번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.       "," 대도시에서 “녹색허파”로서의 역할과 수도권 주민들의 자연휴식처로 크게 애용되고 있다. 개운산은 성북구 안암동에 있는 산으로서 안암산, 진석산(陳石山)이라고도 한다. 노선 주변에는 태조 5년(1396) 왕사 무학이 창건한 개운사가 있어 산의 이름이 되었다. 산 중턱 이상까지 도로가 놓여져 접근하기 쉬우며 산을 한 바퀴 빙 둘러볼 수도 있고, 이 코스처럼 중턱 숲길을 따라 걷다 고려대 캠퍼스의 고풍스러운 건물을 감상하는 길로 연결해 볼 수도 있다. 개운산은 정상과 중턱 오솔길 모두 성북구에서 공을 들여 가꾼 흔적이 역력하다. 또 정상 조망대에서는 그리 높지 않은 곳임에도 시원한 도심 전망을 만끽할 수 있다.",http://gil.seoul.go.kr/view/course/2014/07/16/4385097094075727.zip,개운산 숲 나들길,2013-09-27 9:48, 개운초등학교~성북구의회~고려대 북문,676,성북구의회,202321.6944,455261.9704,성북구의회
1000,생태문화길,2,강북,종로구,3.54km,1시간 30분,2,0,3호선,진입로 1 : 경복궁역 지하철 3호선 1번 출입구 <br />    진입로 2 : 도보진입(통일로 18나길)  <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ," 단군성전과 소공원 길을 거쳐 성 외곽 길을 걷다보면 초입부터 바위틈에 자라는 소나무와 바위가 잘 어우러져 다양한 형상의 기암괴석을 만나게 된다. 돼지바위에서 조망은 독립문과 서대문형무소역사박물관, 독립공원 전체를 한눈에 볼 수 있다. 이른 봄 무악공원 주변에는 천상화원으로 개나리군락과 산수유 꽃의 노랑물결로 환상적인 분위기를 느낄 수 있다. ",http://gil.seoul.go.kr/view/course/2014/07/16/4386266030803810.zip,인왕산 나들길,2013-09-26 19:43, 단군성전~인왕스카이웨이 산책로~만수천약수터~범바위기점,666,단군성전,196937.5358,452993.2664, 한국의 국조인 단군의 영정이나 위패 등을 두고 봉향하는 사당을 의미함. 1973년 서울특별시에서 인정받아 사직공원 경내 서북쪽에 마련되어있다.
1000,생태문화길,2,강북,종로구,8.12km,2시간,2,0,"1호선,3호선,5호선","진입로 1 : 종로3가역 지하철 1, 3, 5호선 1번 출입구 <br />    진입로 2 : 경복궁역 지하철 3호선 5번 출입구 <br />    진입로 3 : 안국역 지하철 3호선 2번 출입구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.           ",서울 도심에서 맛볼 수 있는 역사와 문화가 고르게 어우러진 코스이다. 경복궁 내부의 여러 전각을 둘러보고 고풍스런 담장길을 따라 걷다 푸른 기와가 상징처럼 알려진 청와대의 앞길을 걸어 삼청동 카페길에 다다른다. 이후 서울성곽까지도 갈 수 있는 삼청공원을 산책한 후 서울에서 가장 한옥이 잘 보존되어 있다는 북촌한옥마을의 고즈넉한 길을 밟는다. 서울 도심에 이런 역사와 문화가 깃든 길이 있다는 것이 내내 감사할 따름이다.,http://gil.seoul.go.kr/view/course/2014/07/07/3626443249696511.zip,인사동삼청동 나들길,2013-09-26 19:22, 인사동 네거리~경복궁매표소~청와대분수앞~북촌한옥마을길,663,국립민속박물관,198186.7177,453598.7533,국립민속박물관
1000,생태문화길,2,강북,성북구,4.16km,2시간,2,0,4호선,진입로 1 : 한성대입구역 지하철 4호선 5번 출입구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ," 600년 도성의 성곽을 사이에 두고 오랜 세월을 견디어낸 성북동 고택과 북촌한옥마을의 고색창연한 길이다. 이 조선 역사의 길에는 법정 스님의 맑은 향이 영원히 가시지 않을 것 같은 길상사를 비롯해 만해 한용운 선생이 말년을 보낸 심우장, 시민기금으로 매입하여 보존하고 있는 최순우 옛집 등이 지나는 나그네들을 따스한 손길로 맞아들인다. 지금의 서울을 그윽하게 조망하게 하여 온고지신의 의미를 되새기는 시간을 만든다. <br /> ※옛 보물지도를 따라 걷는듯한 길이다. 성북동의 소박한 옛길은 걷는 이들에게 따스함과 맑고 향기로움을 온 몸 가득 느낄 수 있게 해주는 괜찮은 가을 소풍코스이다.",http://gil.seoul.go.kr/view/course/2014/07/16/4386073085723226.zip,성북동고택북촌산책길,2013-09-26 19:14, 길상사~심우장~수연산방,1034,이종석 별장,199518.6865,454943.6616,조선시대 새우젓 장사로 갑부가 된 이종석의 별장으로 서울시민속자료로 지정된 한말의 가옥
1000,생태문화길,2,강북,"성북구,종로구",2.79km,2시간,2,0,3호선,진입로 1 : 한성대입구역 지하철 4호선 5번 출입구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ," 서울의 비무장지대라고 불릴 정도로 잘 보존된 숲 사이로 뻗은 산책로를 통해 42년간 금단의 땅이었던 북악산을 만끽할 수 있는 코스이다.<br /> ※창의문 ? 숙정문 ? 말바위 안내소 입장 시 반드시 신분증을 지참해야 한다. <br />  * 어른 : 주민등록증, 운전면허증, 국가유공자증, 공무원증, 여권, 국제운전면허증<br /> * 미성년자 : 보호자 동반하에 입산 가능<br />  * 문의 : 한국문화재보호재단 02-730-9924 ",http://gil.seoul.go.kr/view/course/2014/07/16/4385875342448134.zip,북악하늘 나들길,2013-09-26 19:08,한성대입구역 5번 출입구~호경암~숙정문~말바위 안내소~삼청공원,633,숙정문,198392.6174,455073.163,숙정문
1000,생태문화길,2,강북,종로구,6.96km,2시간30분,2,0,4호선,진입로 1 : 한성대입구역 지하철 4호선 6번 출입구 <br />    진입로 2 : 한신113동앞 버스 정류장 마을버스 성북01<br />    진입로 3 : 구민회관201동앞 버스 정류장 마을버스 성북01<br /> - 한성대입구역 6번 출구 삼선교.성북문화원 버스 정류장에서 성북01탑승<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.           ,"성북동 산에 번지가 새로 생기면서 / 본래 살던 성북동 비둘기만이 번지가 없어졌다… 김광섭 시인이 성북동 비둘기를 쓴 것이 지난 1968년. 북악스카이웨이가 개통되던 해이다. 비둘기로 상징되는 자연을 깎아서 만든 길, 북악스카이웨이는 자동차만 달렸을 뿐, 사람이 다닐 수 있는 길은 보안상의 이유로 수십 년간 출입이 금지되었다. 그러던 이 길이 2007년 개방됨으로써 산책 명소가 태어나게 되었다.",http://gil.seoul.go.kr/view/course/2014/07/16/4385852407473912.zip,북악스카이웨이 나들길,2013-09-26 18:59, 북악스카이웨이 2교~북악팔각정~다모정~하늘한마당~한성대입구역,624,성북구민회관,200769.9214,455110.1023," 성북구 주민들의 문화욕구를 충족시키기 위해 설립한 기관으로 뮤지컬, 연극, 연주회 등 다양한 볼거리를 제공한다."
1000,생태문화길,2,강북,종로구,4.31km,3시간,2,0,3호선,"진입로 1 : 부암동주민센터 버스 정류장(01-139) 지선버스 1020,7022,7212 <br /> - 경복궁역 지하철 3호선 3번 출구에서 약 150m이동 경복궁역 버스정류장(01-116)에서 탑승가능 <br />  ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.  "," 창의문에서 시작하여 산행 후 창의문으로 되돌아오는 산행의 강, 약이 혼재하는 원점회귀 코스다. 좁은 골목길로 안평대군 별장, 현진건 집터를 살펴본 후 인왕산 서북능선을 향해 걷다보면 기차바위 정상에 이른다. 기차바위에서는 폭1.5m 길이50m의 구간을 마치 기차 등을 탄 것 같은 기분으로 통과하게 된다. 복원된 성곽길로 만수천 약수터와 새로 단장한 1.8km의 목재 데크 계단, 버드나무체육시설을 가로지르면 청운공원과 목적지인 창의문에 이르게 된다.",http://gil.seoul.go.kr/view/course/2014/07/16/4385807970779231.zip,부암동 나들길,2013-09-26 18:06, 부암동 주민센터~기차바위~만수천약수터~해맞이동산~청운공원,608,부암동 주민센터,196824.8968,454788.5612,부암동 주민센터
1000,생태문화길,2,강북,종로구,3.06km,2시간,2,0,3호선,"진입로 1 : 도보진입 <br /> 진입로 2 : 세검정 상명대 버스 정류장(01-143) 간선버스 110A, 153 지선버스 1020, 7730  <br /> 진입로 3 : 자하문고개 윤동주시인의언덕 버스 정류장(01-107) 지선버스 7212, 1020, 7022 <br /> - 경복궁역 지하철 3호선 3번 출구에서 약 150m이동 경복궁역 버스정류장(01-116)에서 탑승가능 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다."," 돈, 시간, 거리 때문에 여행을 못하시는 분들은 도심 속의 숨은 보석지를 교통카드 한 장을 지참하여 산행할 수 있는 곳이 백사실 두메길이다. 경치가 아주 뛰어난 곳에 붙이는 곳으로 백석동천 이곳을 말한다. 조선 세도가의 별장이 있었던 연못과 버들치 및 원앙, 무당개구리가 서식하는 생태경관보전지역으로 생태탐방의 기회를 얻을 수 있는 곳이다. ",http://gil.seoul.go.kr/view/course/2014/06/30/3007244558664936.zip,백사실두메 나들길,2013-09-26 17:57, 현통사~백사실계곡~북악산스카이웨이2교~북악산길 산책로,602,백사실 계곡,197028.9056,455674.4143," 북악산 기슭에 있는 1급수의 생태경관보존 지역이다. 백석동천, 별서터 유적지 등 문화유산도 있어 아름다운 자연환경과 같이 즐기기에 좋다  <br />   - 백석동천 : 거대한 암석에 2*3크기로 백석동천이라는 새긴 바위가 있다. 백악산 뒷자락 북한산을 배경으로 백사골에 조성된 동천(산천으로 둘러싸인 경치 좋은 곳)의 하나로 주변에 흰 돌이 많고 경치가 아름답다고 하여 붙여진 이름이다. 별서터 좌측 70m산턱에 월암 이라 새긴 각자바위도 남아 있어 격이 높은 별서지임을 암시하고 있다. <br />    - 별서터 : 2005.3.25 사적 제462호 지정 되었다가 2008.1.8 명승 제36호로 변경되어 1800년대 도성 가까이 조성되었던 별서관련 유적으로 지정 면적은 50.861㎡이다. 자연경관이 수려한 곳에 건물지 외 연못지가 남아있고 반경 30m 연못 한쪽에 육각정자의 주춧돌과 계단이 남아있다."
1000,생태문화길,2,강북,종로구,8.60km,3시간30분,2,0,3호선,"진입로 1 : 도보진입  <br />    진입로 2 : 경복궁역 지하철 3호선 5번 출입구 <br />   진입로 3 : 종로4가종묘 버스 정류장(01-195) 간선버스 201,260,262,270,271,370,720,721,N10,N26 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.            "," 서울의 대표적인 궁궐 세 곳과 종묘를 걷는 코스다. 조선의 정궁인 경복궁에서 시작해 조선궁궐의 원형이 잘 보존된 창덕궁과 그 후원인 비원을 거쳐 창경궁을 거닌 후, 역대 왕과 왕비들의 신위를 모신 종묘에서 걷기를 마무리한다. 걷는 거리는 10㎞가 채 안되지만 아름다운 전각과 연못들을 감상하다보면 걷는 시간은 생각 이상으로 오래 걸릴 수밖에 없다. <br />    ※ 관람 시간(매주 화요일 휴무)       1~2월(09:00~17:00), 3~5월(09:00~18:00), 6~8월(09:00~18:30),        9~10월(09:00~18:00), 11~12월(09:00~17:00)   <br /> ※ 관람요금 - 4대궁 및 종묘 통합관람권(10,000원, 구입일로부터 1개월 사용)",http://gil.seoul.go.kr/view/course/2014/07/16/4385485356306540.zip,도심고궁 나들길,2013-09-26 17:37, 경복궁~국립민속박물관~종로문화원~창덕궁~창경궁~종묘,585,돈화문,199119.7895,453142.1654," 보물 제 383호로 지정되어있으며, 창덕궁의 정문으로 중요시 여겨지고 있음.1412년 태종12년에 창건되었으며, 임진왜란 때 소실되었다가 1608년 광해군즉위년에 다시 세워졌다. 창덕궁은 크고 작은 화재에도 불구하고 비교적 보존이 잘 된 궁궐이다. 1997년에 유네스코 세계문화유산으로 지정된 창덕궁은 특히 후원이 아름다운 것으로 잘 알려져 있다. 창덕궁은 문화재 보존을 위해 다른 궁궐들과 달리 매주 목요일에만 자유 관람을 허용하며, 그 외에서는 매 시간 15분과 45분에 해설사와 함께 입장하여 관람하게 되어 있다.    ※ 홈페이지 : http://www.cdg.go.kr"
1000,생태문화길,2,강북,은평구,2.76km,1시간,1,0,3호선,진입로 1 : 구파발역 지하철 3호선 1번 출입구 <br />    진입로 2 : 도보진입(우물골 두산위브 7단지) <br />  진입로 3 : 도보진입(서울둘레길 연계) <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   , 귀모양을 닮았다 하여 붙여진 이(耳)말산에 위치한 진관공원은 진행 중인 은평뉴타운 내 주민들의 산책로로 이용되고 있는 진관공원은 은평뉴타운 및 북한산의 파노라믹한 우수한 경관이 한눈에 들어와 뉴타운사업 완료시 이용객의 수요 증가를 예상할 수 있다.,http://gil.seoul.go.kr/view/course/2014/06/30/3025250259797267.zip,진관공원 나들길,2013-09-26 17:24, 구파발역 1번 출입구~진관공원 전파기지국~진관초 방향 내리막길~정자,579,서울둘레길 연계 진입부,194600.2696,459227.1874,서울둘레길 연계 진입부
1000,생태문화길,2,강북,은평구,4.39km,2시간,2,0,6호선,"진입로 1 : 시계입구가게앞검문소 버스 정류장(19-442) 간선버스 702A서오릉, 702B용두초교, 광역버스 9701(서오릉 입구 버스 정류장(19-547)에서 바로 진입할 수 있다) <br /> - 지하철 6호선 응암역 2번 출구로 나와 반대방향 우측으로 약 40m 이동 응암역신사오거리 버스 정류장(12-130)에서 702번 탑승 가능 <br /> - 지하철 6호선 구산역 4번 출구로 나와 반대방향 우측으로 약 250m 이동 역촌중앙시장 버스 정류장(12-141)에서 광역버스 9701번 탑승 가능 <br />  진입로 2 : 구산역 지하철 6호선 3번 출입구  <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다."," 서오릉은 사적 제198호로 5릉은 경릉(敬陵)?창릉(昌陵)?익릉(翼陵)?명릉(明陵)?홍릉(弘陵)을 일컫는다. 1457년(세조 3) 세자 장(璋：뒤에 덕종으로 추존됨)이 죽자 이곳에 안장(경릉)한 이래 1470년(성종 1) 덕종의 아우인 예종과 그 계비인 안순왕후 한씨의 창릉, 1681년(숙종 7) 숙종의 비인 인경왕후 김씨의 익릉, 1721년(경종 1) 숙종과 그 계비인 인현왕후 민씨와 제2계비인 인원왕후 김씨의 명릉, 1757년(영조 33) 영조의 비인 정성왕후 서씨의 홍릉이 들어서 능의 무리를 이루었다. 그밖에 이곳에는 명종의 큰아들인 순회세자의 순창원(順昌園)이 경내에 있으며, 1970년에 숙종의 후궁인 희빈 장씨의 대빈묘(大嬪墓)가 이곳으로 이장되었다.<br />  <font color='red'>※휴관일(월요일), 관람요금, 관람시간, 매표시간 등을 문화재청 서오릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://goyang.cha.go.kr<br /> ※문의전화 : 02-359-0090",http://gil.seoul.go.kr/view/course/2014/07/16/4386024987446076.zip,서오릉 나들길,2013-09-26 17:16, 수경원~익릉~창릉~홍릉~경릉~순창원,565,익릉,191212.5031,458905.4776," 조선 제19대왕 숙종의 비 인경왕후 김씨의 능. 사적 제198호로 지정되어 있으며, 숙종 연간에 왕릉을 단순화하라고 하였으나 이전에 조영된 능이므로 ‘국조오례의’의 제도를 따르고 부분적으로 임진왜란 이후의 양식이다."
